3,0.3995201,0.6271442,0.43556467,0.56825453,0.39690873,0.5737411,0.5310676,0.59754264,0.0,0.0,0.6533901,0.901414,0.31697378,0.93138105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40344325,0.63164365,0.43949443,0.570355,0.39837468,0.57361764,0.53121424,0.5952989,0.0,0.0,0.65294874,0.905836,0.31693736,0.93316424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4060042,0.6398855,0.44089127,0.5752772,0.40011224,0.5825108,0.5327274,0.5926715,0.0,0.0,0.65404236,0.90287906,0.3186346,0.93765545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40697932,0.6398849,0.44217545,0.57390577,0.39934987,0.58224463,0.5338445,0.5922884,0.0,0.0,0.6550059,0.9054403,0.3204011,0.94009614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4072917,0.6380751,0.44315463,0.572976,0.39962822,0.5822565,0.5352944,0.5974702,0.0,0.0,0.6591261,0.9123851,0.31447887,0.9463323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40632087,0.6327661,0.44309074,0.56990576,0.39925057,0.5764477,0.53544104,0.59546524,0.0,0.0,0.6539849,0.90391076,0.31965035,0.93413407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40846324,0.6373493,0.44344515,0.5737219,0.40160567,0.5797467,0.5329767,0.59206295,0.0,0.0,0.65399325,0.9049901,0.32187265,0.9313535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40355223,0.6266825,0.4397594,0.56541044,0.39896107,0.5694781,0.53401864,0.5893007,0.0,0.0,0.6570858,0.90240574,0.32817915,0.92401505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4039142,0.6299178,0.4401823,0.56828815,0.39841872,0.5727583,0.5321549,0.5919993,0.0,0.0,0.65148675,0.8995371,0.32405883,0.9246463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39811677,0.6171418,0.4348131,0.55787325,0.39530545,0.56547505,0.5318228,0.5903375,0.0,0.0,0.6530294,0.90035886,0.32652998,0.9300349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39867502,0.61613905,0.4355414,0.5580211,0.39641395,0.56396115,0.53149164,0.5929637,0.0,0.0,0.65332514,0.9048511,0.317166,0.9355757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4005986,0.5989827,0.43627453,0.54638857,0.40193662,0.5525003,0.5318744,0.5861306,0.0,0.0,0.6490515,0.8995568,0.33100072,0.92032486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40620917,0.5889218,0.4413425,0.54205996,0.40720692,0.5451454,0.5327946,0.59126365,0.0,0.0,0.6488872,0.9009896,0.33608946,0.9177535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40996933,0.5798201,0.44653592,0.53515077,0.4111077,0.53170353,0.5350567,0.5881364,0.0,0.0,0.6466121,0.90306276,0.33531433,0.9123806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.41206217,0.5839787,0.44759488,0.5357435,0.41237372,0.53861624,0.53806734,0.58308625,0.0,0.0,0.65009725,0.9029212,0.3330781,0.9144464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4126212,0.5768678,0.4479114,0.5305303,0.41227093,0.5324843,0.5374318,0.5818272,0.0,0.0,0.64996886,0.89706576,0.35136625,0.90510035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.41359916,0.570246,0.45103845,0.52660084,0.413128,0.5275822,0.5408939,0.5863469,0.0,0.0,0.65098417,0.9001879,0.32834724,0.91398346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4141217,0.5787412,0.45043415,0.5290864,0.41337243,0.53386515,0.5404549,0.57795215,0.0,0.0,0.64637655,0.9012317,0.33963102,0.9112191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4137078,0.5678342,0.45130688,0.5230693,0.41302735,0.5254309,0.5415012,0.58484286,0.0,0.0,0.6518036,0.90553963,0.32552058,0.9234972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.41469702,0.5678741,0.45253953,0.5258967,0.41453066,0.52464575,0.5409716,0.5893609,0.0,0.0,0.6473719,0.9041568,0.33472705,0.9104499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4202915,0.55380136,0.45803994,0.511281,0.4203435,0.51428074,0.54767525,0.57571167,0.0,0.0,0.6509099,0.8959845,0.33423564,0.9038767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4217845,0.5502142,0.45904082,0.5099273,0.41976324,0.51412296,0.5464109,0.5771146,0.0,0.0,0.649867,0.8914175,0.3349356,0.89895165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.41977447,0.5480014,0.45805687,0.50566214,0.4193674,0.5128757,0.5508788,0.57465386,0.0,0.0,0.6523753,0.8907502,0.33611372,0.906362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.41655794,0.5519839,0.45472318,0.5109377,0.41652268,0.5138717,0.5454938,0.57917076,0.0,0.0,0.6480254,0.8973569,0.34469038,0.89913434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.41579002,0.554211,0.45416015,0.5116651,0.4155423,0.51329607,0.5448384,0.57905734,0.0,0.0,0.6504942,0.8979575,0.33537653,0.90992993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.41066542,0.561455,0.44607544,0.51892024,0.41238207,0.52161366,0.5361208,0.57588863,0.0,0.0,0.6494009,0.8953864,0.3373055,0.9002984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4076503,0.5652041,0.443549,0.5213382,0.40942854,0.523394,0.533822,0.5775033,0.0,0.0,0.64761245,0.8955199,0.33251587,0.9101145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.4034055,0.5769493,0.43818778,0.53254056,0.40675378,0.5351502,0.53049433,0.5850663,0.0,0.0,0.64872956,0.8959671,0.3289415,0.91344196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.40469772,0.58313775,0.43963474,0.535661,0.40598074,0.538241,0.5308327,0.58484757,0.0,0.0,0.64557266,0.8950061,0.33595356,0.9162357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39992857,0.5864442,0.43597522,0.5380483,0.40153885,0.5439419,0.5322982,0.58654827,0.0,0.0,0.65126,0.8945565,0.33113185,0.9156662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39843258,0.5860961,0.43415898,0.5398536,0.40127292,0.54334676,0.5291487,0.59068763,0.0,0.0,0.64260083,0.8977513,0.33732897,0.912569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39488295,0.58147687,0.43107563,0.53516424,0.39808458,0.5393973,0.52792406,0.59021544,0.0,0.0,0.6478363,0.8957479,0.3211519,0.92582524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39476228,0.59782165,0.4299477,0.5497677,0.39706168,0.5523675,0.52550775,0.594728,0.0,0.0,0.6470784,0.8974446,0.32743,0.92189515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39232782,0.59560376,0.42773128,0.5470943,0.39501527,0.54928654,0.5241566,0.591888,0.0,0.0,0.64782923,0.89398175,0.3264521,0.91822493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39391786,0.59422606,0.42940694,0.54749197,0.39662737,0.5489838,0.5247129,0.59618384,0.0,0.0,0.64706284,0.9005302,0.32892665,0.9188909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39171115,0.608467,0.42649245,0.55705327,0.3933303,0.56112784,0.52292097,0.59758824,0.0,0.0,0.6492295,0.90075487,0.32639813,0.9226542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.39057183,0.609149,0.4250032,0.55842227,0.39186886,0.5625454,0.52107686,0.5996276,0.0,0.0,0.64884573,0.9018981,0.32970428,0.92348343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.38970706,0.61070156,0.4260393,0.5579113,0.39026505,0.561922,0.5238441,0.59615344,0.0,0.0,0.64754117,0.9007004,0.32303914,0.91818976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3885159,0.61963236,0.4243134,0.5642237,0.3886878,0.5696264,0.5242336,0.59884423,0.0,0.0,0.65113497,0.9026397,0.32758567,0.9226803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.38838163,0.6159526,0.42403936,0.5627015,0.38862985,0.56480443,0.52119124,0.60252756,0.0,0.0,0.6497603,0.90409786,0.32200915,0.93152314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.38599738,0.6110185,0.42257118,0.55904293,0.38774145,0.5604969,0.5220513,0.59650725,0.0,0.0,0.64593005,0.8984681,0.32804862,0.9126342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3859555,0.6190515,0.42215103,0.56252044,0.3852953,0.56746036,0.5220061,0.5969116,0.0,0.0,0.6508011,0.9024791,0.32392165,0.92877877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
